SCRI,2,7,0.77,4.0,1.0,12.0,1.0,31.0,0.72,3.5,0.75,4.0,0.5,3.5,0.75,4.0,0.0,214300.0,1.0,214.0,1.0,38.0,0.766,3.6,0.766,3.5,0.766,3.5799999999999996,0.7693333333333331,3.035333333333334,0.7693333333333331,2.832333333333334,0.7693333333333331,2.9840000000000004
DCS.MU,2,8,8.2,38.78,1.0,12.0,1.0,31.0,5.5,38.78,5.5,38.78,5.5,38.78,5.5,38.78,0.0,5000.0,1.0,214.0,1.0,38.0,7.38,38.595,7.08,38.595,7.24,38.595,8.615000000000002,38.12250000000002,8.565000000000001,38.11616666666668,8.591666666666669,38.12250000000002
XM8.F,2,9,0.116,1.148,1.0,12.0,1.0,31.0,0.093,1.148,0.1,1.148,0.093,1.148,0.1,1.148,0.0,111000.0,1.0,214.0,1.0,38.0,0.10840000000000001,1.1362,0.1052,1.1362,0.10840000000000001,1.1362,0.13326666666666667,1.0760333333333334,0.13166666666666665,1.0760333333333334,0.1326,1.0760333333333334
XBTC,2,7,0.001,10.01,1.0,12.0,1.0,31.0,0.001,7.15,0.001,10.01,0.001,7.03,0.001,7.2,0.0,584700.0,1.0,214.0,1.0,38.0,0.001,7.1659999999999995,0.001,6.6659999999999995,0.001,7.042,0.0015600000000000002,6.067999999999998,0.0015533333333333336,5.563,0.001556666666666667,5.833333333333331
VISN,2,2,0.22,36.709999,1.0,12.0,1.0,31.0,0.2,36.049999,0.21,36.709999,0.15,27.77,0.2,31.200001,0.0,6513000.0,1.0,214.0,1.0,38.0,0.21400000000000002,30.5159994,0.2,26.485999400000004,0.20600000000000002,27.47,0.22699999999999998,26.932333300000003,0.209,24.871333199999995,0.21366666666666662,25.594666800000006
VEND,2,10,0.405,10.08,1.0,12.0,1.0,31.0,0.375,8.35,0.38,10.08,0.352,7.34,0.375,7.93,0.0,4618200.0,1.0,214.0,1.0,38.0,0.39299999999999996,7.884,0.3724,6.244000000000001,0.38,6.769999999999999,0.44670000000000004,5.808999999999999,0.4192333333333332,4.930333333333334,0.43106666666666654,5.359
DNAX,2,7,1.0E-4,1.5,1.0,12.0,1.0,31.0,1.0E-5,1.35,1.0E-5,1.5,1.0E-5,1.35,1.0E-5,1.35,0.0,7.168079E8,1.0,214.0,1.0,38.0,8.2E-5,1.31,4.6E-5,1.31,8.2E-5,1.31,9.699999999999996E-5,0.7403333333333337,8.166666666666667E-5,0.6933333333333338,9.699999999999996E-5,0.7073333333333338
IPG,2,3,3.56,88.625,1.0,12.0,1.0,31.0,2.67,88.0,3.16,88.625,2.57,87.4375,2.61,88.125,18000.0,4.18017E7,1.0,214.0,1.0,38.0,3.444,88.25,2.9539999999999997,87.025,3.2619999999999996,87.6375,3.6396666666666664,83.67291666666667,3.3266666666666675,81.91666666666667,3.4826666666666672,83.01458333333333
YUME,2,3,2.78,12.08,1.0,12.0,1.0,31.0,2.55,11.75,2.71,12.08,2.45,11.22,2.66,11.64,18600.0,1945600.0,1.0,214.0,1.0,38.0,2.746,11.632,2.554,10.748,2.6940000000000004,11.272,3.1883333333333335,10.516,2.9733333333333336,9.871666666666668,3.078,10.20333333333333
PUB.PA,2,11,15.85,79.4,1.0,12.0,1.0,31.0,14.55,78.22,14.7,79.4,13.83,77.08,14.08,78.3,0.0,1.03417E7,1.0,214.0,1.0,38.0,15.124,78.41600000000001,14.325999999999999,76.55199999999999,14.738,77.742,16.863666666666667,76.18233333333335,15.883999999999999,74.47933333333332,16.326666666666668,75.28566666666666
MSHF,2,7,0.03,6.0,1.0,12.0,1.0,31.0,0.02,5.4,0.02,6.0,0.02,5.4,0.02,5.45,0.0,192400.0,1.0,214.0,1.0,38.0,0.027999999999999997,5.04,0.026000000000000002,4.638,0.026000000000000002,4.734,0.029666666666666685,4.616333333333333,0.029333333333333354,4.458666666666668,0.029333333333333354,4.522000000000001
SAX.BE,2,12,6.576,57.67,1.0,12.0,1.0,31.0,6.38,57.67,6.38,57.67,6.38,56.35,6.38,56.94,0.0,1500.0,1.0,214.0,1.0,38.0,6.5256,56.012,6.5256,55.186,6.5256,55.748000000000005,6.7139999999999995,51.512666666666675,6.7139999999999995,50.75966666666667,6.7139999999999995,51.2365
TRS.L,2,5,19.75,387.0,1.0,12.0,1.0,31.0,18.5,368.75,18.5,387.0,17.68,368.75,18.5,372.0,0.0,7107700.0,1.0,214.0,1.0,38.0,19.15,369.75,19.0,354.75,19.0,364.25,20.37,367.51666666666665,19.767666666666667,344.25,19.970000000000002,356.1
IDI,2,13,0.52,12.8,1.0,12.0,1.0,31.0,0.45,12.53,0.49,12.8,0.45,12.25,0.47,12.57,0.0,576700.0,1.0,214.0,1.0,38.0,0.512,12.498000000000001,0.484,11.434000000000001,0.496,12.065999999999999,0.541,10.995666666666665,0.5033333333333334,9.965666666666666,0.525,10.396000000000003
CL2.SG,2,14,24.05,53.9,1.0,12.0,1.0,31.0,23.265,53.9,23.265,53.9,23.265,53.9,23.265,53.9,0.0,100.0,1.0,214.0,1.0,38.0,23.727,53.0184,23.727,53.0184,23.727,53.0184,25.077333333333332,51.775600000000004,25.077333333333332,51.570266666666676,25.077333333333332,51.7728
XM8.SG,2,14,0.069,1.157,1.0,12.0,1.0,31.0,0.053,1.156,0.053,1.157,0.053,1.139,0.053,1.143,0.0,10500.0,1.0,214.0,1.0,38.0,0.062,1.148,0.062,1.1376,0.062,1.1400000000000001,0.08719999999999999,1.0890999999999997,0.08719999999999999,1.0770000000000002,0.08719999999999999,1.0819333333333332
0205.HK,2,15,0.133,1.31,1.0,12.0,1.0,31.0,0.118,1.22,0.126,1.31,0.114,1.14,0.118,1.23,0.0,2.51704E8,1.0,214.0,1.0,38.0,0.1312,1.236,0.1244,1.098,0.1288,1.1520000000000001,0.13620000000000004,1.0333333333333332,0.1313,0.8999999999999999,0.13436666666666666,0.9566666666666667
DEN.DU,2,16,16.25,51.5,1.0,12.0,1.0,31.0,15.86,51.5,15.86,51.5,15.86,51.5,15.86,51.5,0.0,100.0,1.0,214.0,1.0,38.0,16.0,51.06,16.0,51.06,16.0,51.06,16.30233333333333,49.716166666666666,16.30233333333333,49.67883333333332,16.31233333333333,49.716166666666666
RVUE,2,7,0.033,1.28,1.0,12.0,1.0,31.0,0.023,1.28,0.025,1.28,0.02,1.28,0.025,1.28,0.0,4054500.0,1.0,214.0,1.0,38.0,0.030400000000000003,1.256,0.027200000000000002,1.256,0.03,1.256,0.043066666666666684,1.227,0.03553333333333334,1.2246666666666666,0.04120000000000002,1.2246666666666666
PHRM.L,2,5,2.7,3750.0,1.0,12.0,1.0,31.0,2.25,3570.0,2.4,3750.0,1.75,3485.0,2.125,3580.0,0.0,2.50977E7,1.0,214.0,1.0,38.0,2.511,3591.0,2.086,3450.4,2.5,3519.5,3.2824999999999998,3204.4166666666665,3.0624999999999996,3106.052333333333,3.235,3154.0
RLOC,2,2,2.4,28.389999,1.0,12.0,1.0,31.0,2.27,28.09,2.38,28.389999,2.27,27.290001,2.3,28.02,2200.0,2516800.0,1.0,214.0,1.0,38.0,2.4379999999999997,27.195999399999998,2.354,25.7820002,2.372,26.606,2.656333333333333,24.392000000000003,2.5543333333333327,23.063333399999998,2.6006666666666662,23.8019999
